genome_id,genome_name,antibiotic,resistant_phenotype,label,organism
46170.750,Staphylococcus aureus subsp. aureus strain LTF10,gentamicin,resistant,1,Staphylococcus aureus
46170.1092,Staphylococcus aureus subsp. aureus strain ATCC 33591_Arg4,gentamicin,susceptible,0,Staphylococcus aureus
46170.1116,Staphylococcus aureus subsp. aureus strain Sau80,tetracycline,resistant,1,Staphylococcus aureus
904800.3,Staphylococcus aureus subsp. aureus CO-85,tetracycline,susceptible,0,Staphylococcus aureus
46170.556,Staphylococcus aureus subsp. aureus strain M1KS0073_2,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.747,Staphylococcus aureus subsp. aureus strain LTF15,tetracycline,susceptible,0,Staphylococcus aureus
46170.823,Staphylococcus aureus subsp. aureus strain 3 (A) strain 3 (A) strain 3 (A),gentamicin,resistant,1,Staphylococcus aureus
46170.630,Staphylococcus aureus subsp. aureus strain M6KS0528_2,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.741,Staphylococcus aureus subsp. aureus strain LTF26,tetracycline,susceptible,0,Staphylococcus aureus
46170.823,Staphylococcus aureus subsp. aureus strain 3 (A) strain 3 (A) strain 3 (A),ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1169,Staphylococcus aureus subsp. aureus strain ILR17,tetracycline,resistant,1,Staphylococcus aureus
46170.360,Staphylococcus aureus subsp. aureus strain TW16,tetracycline,susceptible,0,Staphylococcus aureus
46170.357,Staphylococcus aureus subsp. aureus strain TW15,tetracycline,susceptible,0,Staphylococcus aureus
46170.1125,Staphylococcus aureus subsp. aureus strain Sau102,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.326,Staphylococcus aureus subsp. aureus strain SA14-613,tetracycline,susceptible,0,Staphylococcus aureus
46170.587,Staphylococcus aureus subsp. aureus strain M1KS0528_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.1171,Staphylococcus aureus subsp. aureus strain ACR52,gentamicin,resistant,1,Staphylococcus aureus
46170.1090,Staphylococcus aureus subsp. aureus strain ATCC 33591_Moe2,gentamicin,susceptible,0,Staphylococcus aureus
46170.1097,Staphylococcus aureus subsp. aureus strain ATCC 33591_Arg2,gentamicin,susceptible,0,Staphylococcus aureus
46170.566,Staphylococcus aureus subsp. aureus strain M1KS0165_1,tetracycline,susceptible,0,Staphylococcus aureus
46170.557,Staphylococcus aureus subsp. aureus strain M1KS0088_1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.743,Staphylococcus aureus subsp. aureus strain LTF22,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.642,Staphylococcus aureus subsp. aureus strain M1KS0094_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.1182,Staphylococcus aureus subsp. aureus strain ABR23,tetracycline,resistant,1,Staphylococcus aureus
46170.1184,Staphylococcus aureus subsp. aureus strain ABR102,gentamicin,resistant,1,Staphylococcus aureus
46170.615,Staphylococcus aureus subsp. aureus strain M6KS0265_1,gentamicin,susceptible,0,Staphylococcus aureus
46170.619,Staphylococcus aureus subsp. aureus strain M6KS0367_1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.580,Staphylococcus aureus subsp. aureus strain M1KS0501_1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.582,Staphylococcus aureus subsp. aureus strain M1KS0526_1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.638,Staphylococcus aureus subsp. aureus strain M6KS0591_1,gentamicin,susceptible,0,Staphylococcus aureus
46170.1126,Staphylococcus aureus subsp. aureus strain RR97,tetracycline,resistant,1,Staphylococcus aureus
46170.1129,Staphylococcus aureus subsp. aureus strain Sau122,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1196,Staphylococcus aureus subsp. aureus strain Q85,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1085,Staphylococcus aureus subsp. aureus strain Oerebro-086360,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1094,Staphylococcus aureus subsp. aureus strain ATCC 33591_Moe1,gentamicin,susceptible,0,Staphylococcus aureus
46170.1115,Staphylococcus aureus subsp. aureus strain Sau95,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1081,Staphylococcus aureus subsp. aureus strain HL20709,tetracycline,susceptible,0,Staphylococcus aureus
46170.745,Staphylococcus aureus subsp. aureus strain LTF19,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.577,Staphylococcus aureus subsp. aureus strain M1KS0367_2,gentamicin,susceptible,0,Staphylococcus aureus
46170.345,Staphylococcus aureus subsp. aureus strain TW05,gentamicin,susceptible,0,Staphylococcus aureus
46170.591,Staphylococcus aureus subsp. aureus strain M1KS0560_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.820,Staphylococcus aureus subsp. aureus strain 15,tetracycline,resistant,1,Staphylococcus aureus
46170.1142,Staphylococcus aureus subsp. aureus strain RR17,tetracycline,resistant,1,Staphylococcus aureus
46170.558,Staphylococcus aureus subsp. aureus strain M1KS0088_2,gentamicin,susceptible,0,Staphylococcus aureus
46170.576,Staphylococcus aureus subsp. aureus strain M1KS0367_1,gentamicin,susceptible,0,Staphylococcus aureus
46170.807,Staphylococcus aureus subsp. aureus strain WCUH29,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1113,Staphylococcus aureus subsp. aureus strain sta1645,tetracycline,susceptible,0,Staphylococcus aureus
46170.320,Staphylococcus aureus subsp. aureus strain SA13-246,gentamicin,susceptible,0,Staphylococcus aureus
46170.350,Staphylococcus aureus subsp. aureus strain TW09,tetracycline,susceptible,0,Staphylococcus aureus
46170.626,Staphylococcus aureus subsp. aureus strain M6KS0501_2,gentamicin,susceptible,0,Staphylococcus aureus
46170.1196,Staphylococcus aureus subsp. aureus strain Q85,gentamicin,susceptible,0,Staphylococcus aureus
46170.580,Staphylococcus aureus subsp. aureus strain M1KS0501_1,gentamicin,susceptible,0,Staphylococcus aureus
46170.624,Staphylococcus aureus subsp. aureus strain M6KS0391_2,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.580,Staphylococcus aureus subsp. aureus strain M1KS0501_1,tetracycline,susceptible,0,Staphylococcus aureus
46170.1189,Staphylococcus aureus subsp. aureus strain G8 strain SA G8,gentamicin,susceptible,0,Staphylococcus aureus
46170.1142,Staphylococcus aureus subsp. aureus strain RR17,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.576,Staphylococcus aureus subsp. aureus strain M1KS0367_1,tetracycline,susceptible,0,Staphylococcus aureus
46170.815,Staphylococcus aureus subsp. aureus strain 3 (B) strain 3 (B) strain 3 (B),tetracycline,susceptible,0,Staphylococcus aureus
46170.579,Staphylococcus aureus subsp. aureus strain M1KS0391_2,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.369,Staphylococcus aureus subsp. aureus UAMS-1,tetracycline,susceptible,0,Staphylococcus aureus
46170.1161,Staphylococcus aureus subsp. aureus strain KTR58,tetracycline,resistant,1,Staphylococcus aureus
46170.642,Staphylococcus aureus subsp. aureus strain M1KS0094_2,gentamicin,susceptible,0,Staphylococcus aureus
904784.3,Staphylococcus aureus subsp. aureus IS-125,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1141,Staphylococcus aureus subsp. aureus strain RR19,gentamicin,susceptible,0,Staphylococcus aureus
46170.1179,Staphylococcus aureus subsp. aureus strain ACR15,gentamicin,susceptible,0,Staphylococcus aureus
46170.810,Staphylococcus aureus subsp. aureus strain 41,gentamicin,susceptible,0,Staphylococcus aureus
46170.1156,Staphylococcus aureus subsp. aureus strain LCR13,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.807,Staphylococcus aureus subsp. aureus strain WCUH29,gentamicin,resistant,1,Staphylococcus aureus
46170.614,Staphylococcus aureus subsp. aureus strain M6KS0260_3,tetracycline,susceptible,0,Staphylococcus aureus
46170.1133,Staphylococcus aureus subsp. aureus strain RR7,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.356,Staphylococcus aureus subsp. aureus strain TW13,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.589,Staphylococcus aureus subsp. aureus strain M1KS0528_4,tetracycline,susceptible,0,Staphylococcus aureus
46170.1158,Staphylococcus aureus subsp. aureus strain MKR24,gentamicin,susceptible,0,Staphylococcus aureus
46170.603,Staphylococcus aureus subsp. aureus strain M6KS0073_2,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.562,Staphylococcus aureus subsp. aureus strain M1KS0130_1,gentamicin,susceptible,0,Staphylococcus aureus
46170.731,Staphylococcus aureus subsp. aureus strain LTF11,gentamicin,resistant,1,Staphylococcus aureus
46170.635,Staphylococcus aureus subsp. aureus strain M6KS0584_1,tetracycline,susceptible,0,Staphylococcus aureus
46170.1145,Staphylococcus aureus subsp. aureus strain RR13,gentamicin,susceptible,0,Staphylococcus aureus
46170.1115,Staphylococcus aureus subsp. aureus strain Sau95,tetracycline,resistant,1,Staphylococcus aureus
46170.341,Staphylococcus aureus subsp. aureus strain TW02,gentamicin,susceptible,0,Staphylococcus aureus
46170.734,Staphylococcus aureus subsp. aureus strain LTF05,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.578,Staphylococcus aureus subsp. aureus strain M1KS0391_1,gentamicin,resistant,1,Staphylococcus aureus
46170.620,Staphylococcus aureus subsp. aureus strain M6KS0367_3,gentamicin,susceptible,0,Staphylococcus aureus
46170.609,Staphylococcus aureus subsp. aureus strain M6KS0130_1,ciprofloxacin,resistant,1,Staphylococcus aureus
46170.410,Staphylococcus aureus subsp. aureus strain SR411,gentamicin,susceptible,0,Staphylococcus aureus
46170.567,Staphylococcus aureus subsp. aureus strain M1KS0165_4,tetracycline,susceptible,0,Staphylococcus aureus
46170.1138,Staphylococcus aureus subsp. aureus strain RR34,gentamicin,resistant,1,Staphylococcus aureus
46170.561,Staphylococcus aureus subsp. aureus strain M1KS0094_4,gentamicin,susceptible,0,Staphylococcus aureus
46170.344,Staphylococcus aureus subsp. aureus strain TW06,gentamicin,susceptible,0,Staphylococcus aureus
46170.1195,Staphylococcus aureus subsp. aureus strain Q47,tetracycline,susceptible,0,Staphylococcus aureus
46170.569,Staphylococcus aureus subsp. aureus strain M1KS0176_2,gentamicin,susceptible,0,Staphylococcus aureus
46170.824,Staphylococcus aureus subsp. aureus strain ATCC 12600,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.565,Staphylococcus aureus subsp. aureus strain M1KS0165_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.591,Staphylococcus aureus subsp. aureus strain M1KS0560_2,gentamicin,susceptible,0,Staphylococcus aureus
46170.1251,Staphylococcus aureus subsp. aureus PartE-Saureus-RM8376,tetracycline,resistant,1,Staphylococcus aureus
46170.363,Staphylococcus aureus subsp. aureus strain TW20,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.578,Staphylococcus aureus subsp. aureus strain M1KS0391_1,tetracycline,susceptible,0,Staphylococcus aureus
46170.305,Staphylococcus aureus subsp. aureus strain USA300_SUR1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1197,Staphylococcus aureus subsp. aureus strain Q37,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1113,Staphylococcus aureus subsp. aureus strain sta1645,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.340,Staphylococcus aureus subsp. aureus strain TW01_1,tetracycline,susceptible,0,Staphylococcus aureus
46170.322,Staphylococcus aureus subsp. aureus strain SA10-17,ciprofloxacin,susceptible,0,Staphylococcus aureus
426430.24,Staphylococcus aureus subsp. aureus str. Newman,gentamicin,susceptible,0,Staphylococcus aureus
46170.1163,Staphylococcus aureus subsp. aureus strain JGR69,tetracycline,resistant,1,Staphylococcus aureus
46170.739,Staphylococcus aureus subsp. aureus strain LTF27,ciprofloxacin,susceptible,0,Staphylococcus aureus
548473.13,Staphylococcus aureus subsp. aureus TCH60 SA-9397,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1117,Staphylococcus aureus subsp. aureus strain Sau73,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.733,Staphylococcus aureus subsp. aureus strain LTF06,tetracycline,susceptible,0,Staphylococcus aureus
46170.1159,Staphylococcus aureus subsp. aureus strain LCR11,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1131,Staphylococcus aureus subsp. aureus strain RR96,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.723,Staphylococcus aureus subsp. aureus strain LTF25,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1175,Staphylococcus aureus subsp. aureus strain ACR40,tetracycline,resistant,1,Staphylococcus aureus
46170.613,Staphylococcus aureus subsp. aureus strain M6KS0260_2,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1173,Staphylococcus aureus subsp. aureus strain ACR35,tetracycline,susceptible,0,Staphylococcus aureus
46170.806,Staphylococcus aureus subsp. aureus strain VB31683,ciprofloxacin,resistant,1,Staphylococcus aureus
46170.621,Staphylococcus aureus subsp. aureus strain M6KS0367_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.559,Staphylococcus aureus subsp. aureus strain M1KS0094_1,tetracycline,resistant,1,Staphylococcus aureus
46170.1135,Staphylococcus aureus subsp. aureus strain RR5,ciprofloxacin,susceptible,0,Staphylococcus aureus
523796.83,Staphylococcus aureus subsp. aureus ST398 strain 2012-3,gentamicin,susceptible,0,Staphylococcus aureus
46170.1089,Staphylococcus aureus subsp. aureus strain ATCC 33591_Moe3,tetracycline,resistant,1,Staphylococcus aureus
46170.327,Staphylococcus aureus subsp. aureus strain SA33972,gentamicin,susceptible,0,Staphylococcus aureus
46170.621,Staphylococcus aureus subsp. aureus strain M6KS0367_2,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.737,Staphylococcus aureus subsp. aureus strain LTF32,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.567,Staphylococcus aureus subsp. aureus strain M1KS0165_4,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.318,Staphylococcus aureus subsp. aureus strain SA13-192,gentamicin,susceptible,0,Staphylococcus aureus
46170.584,Staphylococcus aureus subsp. aureus strain M1KS0526_2,gentamicin,susceptible,0,Staphylococcus aureus
46170.1189,Staphylococcus aureus subsp. aureus strain G8 strain SA G8,ciprofloxacin,resistant,1,Staphylococcus aureus
46170.339,Staphylococcus aureus subsp. aureus strain TW01,tetracycline,susceptible,0,Staphylococcus aureus
46170.560,Staphylococcus aureus subsp. aureus strain M1KS0094_3,tetracycline,susceptible,0,Staphylococcus aureus
46170.811,Staphylococcus aureus subsp. aureus strain 6 (A) strain 6 (A) strain 6 (A),tetracycline,susceptible,0,Staphylococcus aureus
46170.728,Staphylococcus aureus subsp. aureus strain LTF17,gentamicin,resistant,1,Staphylococcus aureus
46170.326,Staphylococcus aureus subsp. aureus strain SA14-613,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.566,Staphylococcus aureus subsp. aureus strain M1KS0165_1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.561,Staphylococcus aureus subsp. aureus strain M1KS0094_4,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.620,Staphylococcus aureus subsp. aureus strain M6KS0367_3,ciprofloxacin,susceptible,0,Staphylococcus aureus
548473.13,Staphylococcus aureus subsp. aureus TCH60 SA-9397,tetracycline,susceptible,0,Staphylococcus aureus
46170.345,Staphylococcus aureus subsp. aureus strain TW05,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.585,Staphylococcus aureus subsp. aureus strain M1KS0526_3,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.573,Staphylococcus aureus subsp. aureus strain M1KS0265_2,gentamicin,susceptible,0,Staphylococcus aureus
46170.750,Staphylococcus aureus subsp. aureus strain LTF10,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1173,Staphylococcus aureus subsp. aureus strain ACR35,gentamicin,susceptible,0,Staphylococcus aureus
46170.1117,Staphylococcus aureus subsp. aureus strain Sau73,gentamicin,resistant,1,Staphylococcus aureus
46170.1024,Staphylococcus aureus subsp. aureus strain murR6,gentamicin,susceptible,0,Staphylococcus aureus
46170.1137,Staphylococcus aureus subsp. aureus strain RR62,gentamicin,susceptible,0,Staphylococcus aureus
46170.1024,Staphylococcus aureus subsp. aureus strain murR6,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.569,Staphylococcus aureus subsp. aureus strain M1KS0176_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.461,Staphylococcus aureus subsp. aureus strain EDCC5458,gentamicin,susceptible,0,Staphylococcus aureus
46170.610,Staphylococcus aureus subsp. aureus strain M6KS0165_2,gentamicin,susceptible,0,Staphylococcus aureus
46170.754,Staphylococcus aureus subsp. aureus strain LTF01,gentamicin,resistant,1,Staphylococcus aureus
46170.1152,Staphylococcus aureus subsp. aureus strain NCHR52,gentamicin,susceptible,0,Staphylococcus aureus
904785.3,Staphylococcus aureus subsp. aureus IS-157,gentamicin,susceptible,0,Staphylococcus aureus
46170.808,Staphylococcus aureus subsp. aureus strain 42 (B) strain 42 (B) strain 42 (B),ciprofloxacin,resistant,1,Staphylococcus aureus
46170.1176,Staphylococcus aureus subsp. aureus strain ACR33,tetracycline,susceptible,0,Staphylococcus aureus
46170.809,Staphylococcus aureus subsp. aureus strain 48,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1126,Staphylococcus aureus subsp. aureus strain RR97,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1130,Staphylococcus aureus subsp. aureus strain Sau114,tetracycline,resistant,1,Staphylococcus aureus
46170.636,Staphylococcus aureus subsp. aureus strain M6KS0584_2,gentamicin,resistant,1,Staphylococcus aureus
46170.1086,Staphylococcus aureus subsp. aureus strain ATCC 33591_Arg1,tetracycline,susceptible,0,Staphylococcus aureus
46170.1172,Staphylococcus aureus subsp. aureus strain ACR36,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.610,Staphylococcus aureus subsp. aureus strain M6KS0165_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.409,Staphylococcus aureus subsp. aureus strain SR389,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.610,Staphylococcus aureus subsp. aureus strain M6KS0165_2,ciprofloxacin,susceptible,0,Staphylococcus aureus
904792.3,Staphylococcus aureus subsp. aureus IS-M,tetracycline,susceptible,0,Staphylococcus aureus
46170.730,Staphylococcus aureus subsp. aureus strain LTF13,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1152,Staphylococcus aureus subsp. aureus strain NCHR52,ciprofloxacin,susceptible,0,Staphylococcus aureus
561307.27,Staphylococcus aureus subsp. aureus RN4220,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.567,Staphylococcus aureus subsp. aureus strain M1KS0165_4,gentamicin,susceptible,0,Staphylococcus aureus
46170.1167,Staphylococcus aureus subsp. aureus strain ILR76,tetracycline,susceptible,0,Staphylococcus aureus
46170.814,Staphylococcus aureus subsp. aureus strain 50,gentamicin,resistant,1,Staphylococcus aureus
46170.753,Staphylococcus aureus subsp. aureus strain LTF02,ciprofloxacin,susceptible,0,Staphylococcus aureus
904800.3,Staphylococcus aureus subsp. aureus CO-85,gentamicin,susceptible,0,Staphylococcus aureus
46170.571,Staphylococcus aureus subsp. aureus strain M1KS0260_2,gentamicin,susceptible,0,Staphylococcus aureus
46170.1138,Staphylococcus aureus subsp. aureus strain RR34,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.317,Staphylococcus aureus subsp. aureus strain ISU926,tetracycline,resistant,1,Staphylococcus aureus
46170.732,Staphylococcus aureus subsp. aureus strain LTF07,gentamicin,resistant,1,Staphylococcus aureus
46170.631,Staphylococcus aureus subsp. aureus strain M6KS0560_1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.352,Staphylococcus aureus subsp. aureus strain TW10,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.595,Staphylococcus aureus subsp. aureus strain M1KS0564_2,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.585,Staphylococcus aureus subsp. aureus strain M1KS0526_3,gentamicin,susceptible,0,Staphylococcus aureus
46170.637,Staphylococcus aureus subsp. aureus strain M6KS0584_3,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.746,Staphylococcus aureus subsp. aureus strain LTF18,tetracycline,susceptible,0,Staphylococcus aureus
46170.812,Staphylococcus aureus subsp. aureus strain 42,gentamicin,resistant,1,Staphylococcus aureus
46170.1118,Staphylococcus aureus subsp. aureus strain Sau70,tetracycline,resistant,1,Staphylococcus aureus
46170.598,Staphylococcus aureus subsp. aureus strain M1KS0584_4,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.319,Staphylococcus aureus subsp. aureus strain SA33924,tetracycline,susceptible,0,Staphylococcus aureus
46170.565,Staphylococcus aureus subsp. aureus strain M1KS0165_2,gentamicin,susceptible,0,Staphylococcus aureus
46170.362,Staphylococcus aureus subsp. aureus strain TW17,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.460,Staphylococcus aureus subsp. aureus strain EDCC5464,gentamicin,susceptible,0,Staphylococcus aureus
46170.352,Staphylococcus aureus subsp. aureus strain TW10,tetracycline,susceptible,0,Staphylococcus aureus
46170.1177,Staphylococcus aureus subsp. aureus strain ACR34,gentamicin,susceptible,0,Staphylococcus aureus
46170.1135,Staphylococcus aureus subsp. aureus strain RR5,tetracycline,susceptible,0,Staphylococcus aureus
1330460.3,Staphylococcus aureus subsp. aureus SA5211,tetracycline,susceptible,0,Staphylococcus aureus
904792.3,Staphylococcus aureus subsp. aureus IS-M,ciprofloxacin,resistant,1,Staphylococcus aureus
46170.1121,Staphylococcus aureus subsp. aureus strain Sau56,ciprofloxacin,susceptible,0,Staphylococcus aureus
904801.3,Staphylococcus aureus subsp. aureus CO-86,ciprofloxacin,susceptible,0,Staphylococcus aureus
1330462.3,Staphylococcus aureus subsp. aureus SA9080,tetracycline,susceptible,0,Staphylococcus aureus
904792.3,Staphylococcus aureus subsp. aureus IS-M,gentamicin,susceptible,0,Staphylococcus aureus
46170.410,Staphylococcus aureus subsp. aureus strain SR411,tetracycline,susceptible,0,Staphylococcus aureus
46170.343,Staphylococcus aureus subsp. aureus strain TW04,gentamicin,susceptible,0,Staphylococcus aureus
46170.748,Staphylococcus aureus subsp. aureus strain LTF12,gentamicin,resistant,1,Staphylococcus aureus
46170.631,Staphylococcus aureus subsp. aureus strain M6KS0560_1,gentamicin,susceptible,0,Staphylococcus aureus
46170.343,Staphylococcus aureus subsp. aureus strain TW04,tetracycline,susceptible,0,Staphylococcus aureus
46170.499,Staphylococcus aureus subsp. aureus strain SA75,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.409,Staphylococcus aureus subsp. aureus strain SR389,tetracycline,susceptible,0,Staphylococcus aureus
46170.1155,Staphylococcus aureus subsp. aureus strain MKR4,gentamicin,susceptible,0,Staphylococcus aureus
46170.1191,Staphylococcus aureus subsp. aureus strain G6 strain SA G6,gentamicin,resistant,1,Staphylococcus aureus
46170.1083,Staphylococcus aureus subsp. aureus strain Dresden-275757,tetracycline,susceptible,0,Staphylococcus aureus
46170.636,Staphylococcus aureus subsp. aureus strain M6KS0584_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.642,Staphylococcus aureus subsp. aureus strain M1KS0094_2,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.822,Staphylococcus aureus subsp. aureus strain 16,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.593,Staphylococcus aureus subsp. aureus strain M1KS0560_4,tetracycline,susceptible,0,Staphylococcus aureus
46170.351,Staphylococcus aureus subsp. aureus strain TW08,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.736,Staphylococcus aureus subsp. aureus strain LTF03,gentamicin,resistant,1,Staphylococcus aureus
46170.324,Staphylococcus aureus subsp. aureus strain SA12-154,tetracycline,susceptible,0,Staphylococcus aureus
46170.612,Staphylococcus aureus subsp. aureus strain M6KS0176_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.639,Staphylococcus aureus subsp. aureus strain M6KS0591_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.1190,Staphylococcus aureus subsp. aureus strain H32 strain SA H32,ciprofloxacin,resistant,1,Staphylococcus aureus
46170.347,Staphylococcus aureus subsp. aureus strain TW07_1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.628,Staphylococcus aureus subsp. aureus strain M6KS0526_2,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.725,Staphylococcus aureus subsp. aureus strain LTF24,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.361,Staphylococcus aureus subsp. aureus strain TW19,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.365,Staphylococcus aureus subsp. aureus strain TW22,tetracycline,susceptible,0,Staphylococcus aureus
46170.629,Staphylococcus aureus subsp. aureus strain M6KS0528_1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.568,Staphylococcus aureus subsp. aureus strain M1KS0176_1,gentamicin,susceptible,0,Staphylococcus aureus
46170.729,Staphylococcus aureus subsp. aureus strain LTF16,tetracycline,susceptible,0,Staphylococcus aureus
46170.740,Staphylococcus aureus subsp. aureus strain LTF28,gentamicin,resistant,1,Staphylococcus aureus
46170.347,Staphylococcus aureus subsp. aureus strain TW07_1,tetracycline,susceptible,0,Staphylococcus aureus
46170.1096,Staphylococcus aureus subsp. aureus strain ATCC 33591_Arg5,tetracycline,susceptible,0,Staphylococcus aureus
46170.1129,Staphylococcus aureus subsp. aureus strain Sau122,gentamicin,susceptible,0,Staphylococcus aureus
46170.1155,Staphylococcus aureus subsp. aureus strain MKR4,tetracycline,resistant,1,Staphylococcus aureus
46170.635,Staphylococcus aureus subsp. aureus strain M6KS0584_1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1125,Staphylococcus aureus subsp. aureus strain Sau102,gentamicin,susceptible,0,Staphylococcus aureus
46170.324,Staphylococcus aureus subsp. aureus strain SA12-154,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.600,Staphylococcus aureus subsp. aureus strain M1KS0591_1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.624,Staphylococcus aureus subsp. aureus strain M6KS0391_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.588,Staphylococcus aureus subsp. aureus strain M1KS0528_3,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.728,Staphylococcus aureus subsp. aureus strain LTF17,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.564,Staphylococcus aureus subsp. aureus strain M1KS0165_3,gentamicin,susceptible,0,Staphylococcus aureus
46170.563,Staphylococcus aureus subsp. aureus strain M1KS0130_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.1146,Staphylococcus aureus subsp. aureus strain RR107,tetracycline,resistant,1,Staphylococcus aureus
46170.1149,Staphylococcus aureus subsp. aureus strain RR103,tetracycline,resistant,1,Staphylococcus aureus
46170.805,Staphylococcus aureus subsp. aureus strain VB9352,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.615,Staphylococcus aureus subsp. aureus strain M6KS0265_1,tetracycline,susceptible,0,Staphylococcus aureus
46170.617,Staphylococcus aureus subsp. aureus strain M6KS0321_1,tetracycline,susceptible,0,Staphylococcus aureus
46170.592,Staphylococcus aureus subsp. aureus strain M1KS0560_3,gentamicin,susceptible,0,Staphylococcus aureus
46170.727,Staphylococcus aureus subsp. aureus strain LTF21,tetracycline,susceptible,0,Staphylococcus aureus
46170.1191,Staphylococcus aureus subsp. aureus strain G6 strain SA G6,ciprofloxacin,resistant,1,Staphylococcus aureus
426430.63,Staphylococcus aureus subsp. aureus str. Newman,tetracycline,susceptible,0,Staphylococcus aureus
46170.326,Staphylococcus aureus subsp. aureus strain SA14-613,gentamicin,susceptible,0,Staphylococcus aureus
